OBJECTID,Boro,Type,Provider,Name,Location,Lat,Lon,X,Y,Location_T,Remarks,City,SSID,SourceID,"Location (Lat, Long)"
1029,MN,Free,Transit Wireless,"Times Square - 1, 2, 3",Times Square - 42nd Street,40.75529,-73.987513,987709.5341,214449.4514,Subway Station,SN 317,New York,TransitWirelessWiFi,,"(40.75529, -73.987513)"
1030,MN,Free,Transit Wireless,Times Square Shuttle - S,Times Square Shuttle Ã¢ÂÂ 42nd Street,40.755983,-73.986229,988065.2279,214701.987,Subway Station,SN 469,New York,TransitWirelessWiFi,,"(40.755983, -73.986229)"
1031,QN,Free,Transit Wireless,21ST - L. I.CITY - QUEENSBRIDGE,IND-F-21ST ST - QUEENSBRIDGE,40.75374389,-73.94194808,1000333.707,213891.2347,Subway Station,SN 221,Queens,TransitWirelessWiFi,,"(40.75374389, -73.94194808)"
1032,QN,Free,Transit Wireless,VERNON - JACKSON AVENUE,IRT-7-VERNON BLVD-JACKSON AVE,40.74262829,-73.95358029,997113.0645,209839.5433,Subway Station,SN 464,Queens,TransitWirelessWiFi,,"(40.74262829, -73.95358029)"
1033,QN,Free,Transit Wireless,HUNTERS POINT,IRT-7-HUNTERSPOINT AVE,40.74223051,-73.94892183,998404.0255,209695.3389,Subway Station,SN 463,Queens,TransitWirelessWiFi,,"(40.74223051, -73.94892183)"
1034,QN,Free,Transit Wireless,23RD - ELY AVENUE,IND-E-V-23RD ST - ELY AV,40.74784597,-73.94600001,999212.4143,211741.7147,Subway Station,SN 274,Queens,TransitWirelessWiFi,,"(40.74784597, -73.94600001)"
1035,QN,Free,Transit Wireless,COURT SQ. - LONG ISLAND CITY,IND-G-LONG ISLAND CITY/COURT SQ,40.74651147,-73.94393829,999783.9916,211255.8754,Subway Station,SN 281,Queens,TransitWirelessWiFi,,"(40.74651147, -73.94393829)"
1036,QN,Free,Transit Wireless,21ST STREET - VAN ALST (21st Street & Jackson Avenue),IND-G-21ST ST,40.74409194,-73.9496583,998199.5561,210373.3982,Subway Station,SN 282,Queens,TransitWirelessWiFi,,"(40.74409194, -73.9496583)"
1037,QN,Free,Transit Wireless,65TH STREET,IND-E-G-R-V-65TH ST,40.74979936,-73.89875653,1012301.898,212464.9983,Subway Station,SN 268,Queens,TransitWirelessWiFi,,"(40.74979936, -73.89875653)"
1038,QN,Free,Transit Wireless,WOODHAVEN BLVD - QUEENS MALL,IND-E-G-R-V-WOODHAVEN BLVD,40.73316813,-73.86940233,1020444.199,206416.4812,Subway Station,SN 264,Queens,TransitWirelessWiFi,,"(40.73316813, -73.86940233)"
1039,QN,Free,Transit Wireless,46TH STREET,IND-E-G-R-V-46TH ST,40.75634196,-73.91339899,1008242.501,214844.3273,Subway Station,SN 270,Queens,TransitWirelessWiFi,,"(40.75634196, -73.91339899)"
1040,QN,Free,Transit Wireless,NORTHERN BOULEVARD,IND-E-G-R-V-NORTHERN BLVD,40.75290623,-73.90605771,1010277.719,213594.6775,Subway Station,SN 269,Queens,TransitWirelessWiFi,,"(40.75290623, -73.90605771)"
1041,QN,Free,Transit Wireless,ELMHURST AVENUE,IRT-7-90TH ST - ELMHURST AV,40.74840228,-73.87661205,1018438.262,211963.8658,Subway Station,SN 452,Queens,TransitWirelessWiFi,,"(40.74840228, -73.87661205)"
1042,QN,Free,Transit Wireless,VAN WYCK BLVD - BRIARWOOD,IND-E-F-BRIARWOOD / VAN WYCK BLVD,40.70916085,-73.82062602,1033980.096,197693.8274,Subway Station,SN 258,Queens,TransitWirelessWiFi,,"(40.70916085, -73.82062602)"
1043,QN,Free,Transit Wireless,71 AV - CONTINENTAL AVE - FOREST HILLS,334A IND NR 71 AV,40.72167836,-73.84451297,1027349.532,202241.6723,Subway Station,SN 261,Queens,TransitWirelessWiFi,,"(40.72167836, -73.84451297)"
1044,QN,Free,Transit Wireless,SUTPHIN BOULEVARD,338B IND NR SUTPHN,40.70542584,-73.81083707,1036696.943,196338.7629,Subway Station,SN 257,Queens,TransitWirelessWiFi,,"(40.70542584, -73.81083707)"
1045,QN,Free,Transit Wireless,PARSONS - ARCHER (JAMAICA CENTER),IND-E-J-Z-JAMAICA CENTER - PARSONS / ARCHER,40.70220559,-73.8009696,1039435.442,195171.594,Subway Station,SN 278,Queens,TransitWirelessWiFi,,"(40.70220559, -73.8009696)"
1046,QN,Free,Transit Wireless,179TH STREET - JAMAICA,IND-F-JAMAICA - 179TH ST,40.71271079,-73.78356076,1044252.949,199010.3898,Subway Station,SN 254,Queens,TransitWirelessWiFi,,"(40.71271079, -73.78356076)"
1047,QN,Free,Transit Wireless,GRAND AVENUE - NEWTOWN,IND-E-G-R-V-GRAND AVE - NEWTOWN,40.73679539,-73.87707008,1018317.287,207734.9291,Subway Station,SN 265,Queens,TransitWirelessWiFi,,"(40.73679539, -73.87707008)"
1048,QN,Free,Transit Wireless,36 STREET (NORTHERN BLVD),IND-E-G-R-V-36TH ST,40.75203498,-73.92900562,1003920.013,213271.2664,Subway Station,SN 272,Queens,TransitWirelessWiFi,,"(40.75203498, -73.92900562)"
1049,QN,Free,Transit Wireless,QUEENS PLAZA (IND),IND-E-G-R-V-QUEENS PLZ,40.74897199,-73.93724244,1001638.685,212153.5771,Subway Station,SN 273,Queens,TransitWirelessWiFi,,"(40.74897199, -73.93724244)"
1050,QN,Free,Transit Wireless,STEINWAY STREET,IND-E-G-R-V-STEINWAY ST,40.75697089,-73.92062706,1006239.785,215071.5699,Subway Station,SN 271,Queens,TransitWirelessWiFi,,"(40.75697089, -73.92062706)"
1051,QN,Free,Transit Wireless,PARSONS BOULEVARD,STATIONLAB 339A IND NR PARSNS,40.70757268,-73.80328952,1038787.805,197125.528,Subway Station,SN 256,Queens,TransitWirelessWiFi,,"(40.70757268, -73.80328952)"
1052,QN,Free,Transit Wireless,169TH STREET,340A IND NR 169 ST,40.71046974,-73.79361526,1041467.491,198187.1831,Subway Station,SN 255,Queens,TransitWirelessWiFi,,"(40.71046974, -73.79361526)"
1053,QN,Free,Transit Wireless,63RD DRIVE - REGO PARK,330B IND NR 63 DR,40.72985583,-73.86159729,1022609.215,205213.0319,Subway Station,SN 263,Queens,TransitWirelessWiFi,,"(40.72985583, -73.86159729)"
1054,QN,Free,Transit Wireless,67TH AVENUE,IND-E-G-R-V-67TH AVE,40.72660879,-73.85274875,1025063.632,204034.0336,Subway Station,SN 262,Queens,TransitWirelessWiFi,,"(40.72660879, -73.85274875)"
1055,QN,Free,Transit Wireless,SUTPHIN BLVD - ARCHER - JFK AIRPORT,IND-E-J-Z-SUTPHIN BLVD - ARCHER AV,40.70048293,-73.80802911,1037479.42,194539.6103,Subway Station,SN 279,Queens,TransitWirelessWiFi,,"(40.70048293, -73.80802911)"
1056,QN,Free,Transit Wireless,75TH AVENUE,IND-E-F-75TH AVE,40.71821386,-73.8367428,1029505.699,200983.3681,Subway Station,SN 260,Queens,TransitWirelessWiFi,,"(40.71821386, -73.8367428)"
1057,QN,Free,Transit Wireless,UNION TURNPIKE (Kew Gardens),IND-E-F-KEW GARDENS - UNION TPKE,40.71407071,-73.83043471,1031257.251,199477.2182,Subway Station,SN 259,Queens,TransitWirelessWiFi,,"(40.71407071, -73.83043471)"
1058,QN,Free,Transit Wireless,ROOSEVELT AVENUE (JACKSON HEIGHTS),IND-E-F-G-R-V-JACKSON HTS-ROOSEVELT AV,40.74663789,-73.89138366,1014346.153,211315.6191,Subway Station,SN 267,Queens,TransitWirelessWiFi,,"(40.74663789, -73.89138366)"
1190,BK,Limited Free,Cablevision,BROWNSVILLE REC,BROWNSVILLE PARK-REC CENTER-WEIGHT & FITNESS ROOM,40.6567,-73.9028,1011219.196,178544.8664,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.6567, -73.9028)"
1814,MN,Free,CBS Outdoor LLC,Public Pay Telephone,235  8 AVENUE,40.74453826,-73.99904726,984514.0001,210531.9999,Payphone,Outdoor Installation,New York,NYC Free WiFi,,"(40.74453826, -73.99904726)"
1815,MN,Free,CBS Outdoor LLC,Public Pay Telephone,531  3 AVENUE,40.74664127,-73.97744029,990501,211299,Payphone,Outdoor Installation,New York,NYC Free WiFi,,"(40.74664127, -73.97744029)"
1816,MN,Free,CBS Outdoor LLC,Public Pay Telephone,183  CHURCH STREET,40.71574006,-74.00728675,982230.0001,200039.9999,Payphone,Outdoor Installation,New York,NYC Free WiFi,,"(40.71574006, -74.00728675)"
1817,MN,Free,CBS Outdoor LLC,Public Pay Telephone,75  EAST BROADWAY,40.71370628,-73.99434031,985819.0001,199299.0001,Payphone,Outdoor Installation,New York,NYC Free WiFi,,"(40.71370628, -73.99434031)"
1191,BK,Limited Free,Cablevision,BROWNSVILLE REC,BROWNSVILLE PARK-REC CENTER-TEEN ROOM,40.6564,-73.9027,1011247.063,178435.5989,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.6564, -73.9027)"
1192,BK,Limited Free,Cablevision,BROWNSVILLE REC,BROWNSVILLE PARK-REC CENTER-LOBBY,40.6561,-73.9025,1011302.677,178326.3622,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.6561, -73.9025)"
1193,BK,Limited Free,Cablevision,BROWNSVILLE REC,BROWNSVILLE PARK-REC CENTER-GAME ROOM,40.6562,-73.90257,1011283.214,178362.7736,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.6562, -73.90257)"
1194,BK,Limited Free,Cablevision,BROWNSVILLE REC,BROWNSVILLE PARK-REC CENTER-GYMNASIUM,40.6561,-73.90276,1011230.537,178326.2822,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.6561, -73.90276)"
1195,BK,Limited Free,Cablevision,BROWNSVILLE REC,BROWNSVILLE PARK-REC CENTER-MULTI-PURPOSE  L,40.6521,-73.90286,1011204.407,176868.9416,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.6521, -73.90286)"
1196,BK,Limited Free,Cablevision,BROWNSVILLE REC,BROWNSVILLE PARK-REC CENTER-MULTI-PURPOSE  R,40.6559,-73.90285,1011205.646,178253.3889,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.6559, -73.90285)"
1197,BK,Limited Free,Cablevision,GRAVESEND PARK,GRAVESEND PARK-EASEMENT 57TH ST 3 P/S/18TH AV,40.623001,-73.984689,988500.3501,166252.8149,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.623001, -73.984689)"
1198,BK,Limited Free,Cablevision,GRAVESEND PARK,GRAVESEND PARK-EASEMENT 57TH ST 1 P/S/18TH AV,40.623315,-73.985265,988340.4328,166367.186,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.623315, -73.985265)"
1199,BK,Limited Free,Cablevision,GRAVESEND PARK,GRAVESEND PARK-EASEMENT 56TH ST 5 P/S/18TH AV,40.623831,-73.983592,988804.8219,166555.2611,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.623831, -73.983592)"
1200,BK,Limited Free,Cablevision,GRAVESEND PARK,GRAVESEND PARK-EASEMENT 56TH ST 1P/S/18TH AV,40.624244,-73.984404,988579.3857,166705.6867,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.624244, -73.984404)"
1201,BK,Limited Free,Cablevision,GRAVESEND PARK,GRAVESEND PARK-EASEMENT 56TH ST 9 P/S/18TH AV,40.623457,-73.982884,989001.3875,166419.0406,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.623457, -73.982884)"
1202,BK,Limited Free,Cablevision,PROSPECT PARK,PROSPECT PARK PARADE GROUNDS-SNACK BAR  NORTH WEST CORNER,40.650721,-73.968489,992993.8545,176353.1611,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.650721, -73.968489)"
1203,BK,Limited Free,Cablevision,PROSPECT PARK,PROSPECT PARK PARADE GROUNDS-SNACK BAR  SOUTH WEST CORNER,40.65068,-73.96846,993001.907,176338.2264,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.65068, -73.96846)"
1204,BK,Limited Free,Cablevision,PROSPECT PARK,PROSPECT PARK PARADE GROUNDS-SNACK BAR  NORTH EASTCORNER,40.650738,-73.968429,993010.5012,176359.3606,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.650738, -73.968429)"
1205,BK,Limited Free,Cablevision,PROSPECT PARK,PROSPECT PARK PARADE GROUNDS-SNACK BAR  SOUTH EASTCORNER,40.6507,-73.9658429,993728.1126,176345.7852,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,"(40.6507, -73.9658429)"
1498,QN,Limited Free,TimeWarner,Baisley Pond Park,16027 122nd Ave,40.678334,-73.783477,1044307.127,186486.0063,Outdoor,Park Perimeter,Queens,GuestWiFi,177795,"(40.678334, -73.783477)"
1499,QN,Limited Free,TimeWarner,Baisley Pond Park,13326 150th St,40.6676,-73.78942,1042668.117,182571.2967,Outdoor,Park Perimeter,Queens,GuestWiFi,177796,"(40.6676, -73.78942)"
1500,QN,Limited Free,TimeWarner,Baisley Pond Park,11756 155th St,40.68161,-73.78825,1042980.354,187676.3078,Outdoor,Park Perimeter,Queens,GuestWiFi,177797,"(40.68161, -73.78825)"
1501,QN,Limited Free,TimeWarner,Baisley Pond Park,11838 155th St,40.68053,-73.78747,1043197.647,187283.3578,Outdoor,Park Perimeter,Queens,GuestWiFi,177798,"(40.68053, -73.78747)"
1502,QN,Limited Free,TimeWarner,Baisley Pond Park,11914 155th St,40.67963,-73.78745,1043203.99,186955.4762,Outdoor,Park Perimeter,Queens,GuestWiFi,177799,"(40.67963, -73.78745)"
1503,QN,Limited Free,TimeWarner,Baisley Pond Park,16014 118th St,40.68301,-73.78482,1043930.434,188188.685,Outdoor,Park Perimeter,Queens,GuestWiFi,177800,"(40.68301, -73.78482)"
1504,QN,Limited Free,TimeWarner,Baisley Pond Park,11631 157thSt,40.68462,-73.78589,1043632.235,188774.5257,Outdoor,Park Perimeter,Queens,GuestWiFi,177801,"(40.68462, -73.78589)"
1505,QN,Limited Free,TimeWarner,Baisley Pond Park,11579 116th Ave,40.68495,-73.78722,1043263.076,188893.8552,Outdoor,Park Perimeter,Queens,GuestWiFi,177802,"(40.68495, -73.78722)"
1506,QN,Limited Free,TimeWarner,Baisley Pond Park,12038 155thSt,40.67814,-73.78711,1043299.613,186412.8569,Outdoor,Park Perimeter,Queens,GuestWiFi,177803,"(40.67814, -73.78711)"
1507,QN,Limited Free,TimeWarner,Baisley Pond Park,12292 155th St,40.67662,-73.78695,1043345.339,185859.1867,Outdoor,Park Perimeter,Queens,GuestWiFi,177804,"(40.67662, -73.78695)"
1508,QN,Limited Free,TimeWarner,Baisley Pond Park,11996 Lakeview Bl,40.67934,-73.78444,1044039.118,186851.8613,Outdoor,Park Perimeter,Queens,GuestWiFi,177805,"(40.67934, -73.78444)"
1509,QN,Limited Free,TimeWarner,Baisley Pond Park,11920 Lakeview Bl,40.68079,-73.78468,1043971.251,187379.9727,Outdoor,Park Perimeter,Queens,GuestWiFi,177806,"(40.68079, -73.78468)"
1510,QN,Limited Free,TimeWarner,Baisley Pond Park,126-11 149th St,40.67268,-73.78678,1043395.987,184423.851,Outdoor,Park Perimeter,Queens,GuestWiFi,177807,"(40.67268, -73.78678)"
1511,QN,Limited Free,TimeWarner,Baisley Pond Park,15302 Baisley Bl,40.67318,-73.78517,1043842.144,184607.1059,Outdoor,Park Perimeter,Queens,GuestWiFi,177808,"(40.67318, -73.78517)"
1512,QN,Limited Free,TimeWarner,Baisley Pond Park,15714 Baisley Bl,40.67609,-73.78254,1044569.052,185669.0989,Outdoor,Park Perimeter,Queens,GuestWiFi,177809,"(40.67609, -73.78254)"
1513,QN,Limited Free,TimeWarner,Baisley Pond Park,15608 Baisley Bl,40.67486,-73.78412,1044131.897,185219.8921,Outdoor,Park Perimeter,Queens,GuestWiFi,177810,"(40.67486, -73.78412)"
1514,QN,Limited Free,TimeWarner,Baisley Pond Park,15315 125th Ave,40.67506,-73.78744,1043210.804,185290.5055,Outdoor,Park Perimeter,Queens,GuestWiFi,177811,"(40.67506, -73.78744)"
1515,QN,Limited Free,TimeWarner,Baisley Pond Park,12520 Sutphin Bl,40.67454,-73.78955,1042625.979,185099.642,Outdoor,Park Perimeter,Queens,GuestWiFi,177812,"(40.67454, -73.78955)"
1516,QN,Limited Free,TimeWarner,Baisley Pond Park,14970 Sutter Ave,40.6714,-73.78861,1042889.482,183956.2817,Outdoor,Park Perimeter,Queens,GuestWiFi,177813,"(40.6714, -73.78861)"
1517,QN,Limited Free,TimeWarner,Baisley Pond Park,14978 130th Ave,40.66978,-73.78896,1042793.815,183365.8371,Outdoor,Park Perimeter,Queens,GuestWiFi,177814,"(40.66978, -73.78896)"
1518,QN,Limited Free,TimeWarner,Bowne Park,2914 155th St,40.77123,-73.80905,1037140.162,220314.3183,Outdoor,155th St between 29th Ave and 32nd Ave,Queens,GuestWiFi,179330,"(40.77123, -73.80905)"
1519,QN,Limited Free,TimeWarner,Bowne Park,15512 32nd Ave,40.76974,-73.80876,1037221.672,219771.6379,Outdoor,32nd Ave between 155th and 156th St,Queens,GuestWiFi,179331,"(40.76974, -73.80876)"
1520,QN,Limited Free,TimeWarner,Bowne Park,15610 32nd Ave,40.76965,-73.80751,1037567.982,219739.6065,Outdoor,32nd Ave between 155th and 156th St,Queens,GuestWiFi,179332,"(40.76965, -73.80751)"
1521,QN,Limited Free,TimeWarner,Bowne Park,15810 32nd Ave,40.76953,-73.80601,1037983.564,219696.8031,Outdoor,32nd Ave between 155th and 156th St,Queens,GuestWiFi,179333,"(40.76953, -73.80601)"
1522,QN,Limited Free,TimeWarner,Bowne Park,2919 159th St,40.77053,-73.80551,1038121.251,220061.4428,Outdoor,159th St between 29th Ave and 32nd Ave,Queens,GuestWiFi,179334,"(40.77053, -73.80551)"
1523,MN,Limited Free,TimeWarner,Bryant Park (Back of Library),1086 6th Ave,40.754447,-73.984222,988621.3639,214142.4661,Outdoor,Corner of 6th Ave by Jose Bonifacio de Andrada e Silva Monument,Manhattan,GuestWiFi,179401,"(40.754447, -73.984222)"
1524,MN,Limited Free,TimeWarner,Bryant Park (Back of Library),66 W. 42nd St,40.754317,-73.983094,988933.8902,214095.1614,Outdoor,2nd St between 5th Ave and 6th Ave,Manhattan,GuestWiFi,179402,"(40.754317, -73.983094)"
1525,MN,Limited Free,TimeWarner,Bryant Park (Back of Library),68 W. 40Th St,40.753164,-73.983964,988692.9294,213675.0405,Outdoor,40th St between 5th Ave and 6th Ave,Manhattan,GuestWiFi,179403,"(40.753164, -73.983964)"
1526,MN,Limited Free,TimeWarner,Bryant Park (Back of Library),1066 6th Ave,40.75369,-73.98477,988469.586,213866.6396,Outdoor,Corner of 6th Ave by 40th St,Manhattan,GuestWiFi,179404,"(40.75369, -73.98477)"
1527,MN,Limited Free,TimeWarner,Bryant Park (Front Library),455 5th Ave,40.75273,-73.98177,989300.8314,213517.0392,Outdoor,Front library off 5th Ave between 42nd St and 40th St,Manhattan,GuestWiFi,179405,"(40.75273, -73.98177)"
1528,BK,Limited Free,TimeWarner,Carroll Park,330 Smith Street,40.68063,-73.995382,985530.855,187248.3142,Outdoor,Court off Smith St between Carrol St and 1st Place,Brooklyn,GuestWiFi,179335,"(40.68063, -73.995382)"
1529,BK,Limited Free,TimeWarner,Carroll Park,330 Smith Street,40.68063,-73.995382,985530.855,187248.3142,Outdoor,Court off Smith St between Carrol St and 1st Place,Brooklyn,GuestWiFi,179336,"(40.68063, -73.995382)"
1530,QN,Limited Free,TimeWarner,Kissena Park,13760 Elder Ave,40.75141,-73.82472,1032814.272,213084.1831,Outdoor,Park Perimeter,Queens,GuestWiFi,177815,"(40.75141, -73.82472)"
1531,QN,Limited Free,TimeWarner,Kissena Park,4556 Colden St,40.75014,-73.82284,1033336.093,212622.5299,Outdoor,Park Perimeter,Queens,GuestWiFi,177816,"(40.75014, -73.82284)"
1532,QN,Limited Free,TimeWarner,Kissena Park,15022 Booth Memorial Ave,40.7437,-73.81732,1034870.422,210279.378,Outdoor,Park Perimeter,Queens,GuestWiFi,177817,"(40.7437, -73.81732)"
1533,QN,Limited Free,TimeWarner,Kissena Park,5426 Kissena Bl,40.74366,-73.81396,1035801.504,210266.7642,Outdoor,Park Perimeter,Queens,GuestWiFi,177818,"(40.74366, -73.81396)"
1534,QN,Limited Free,TimeWarner,Kissena Park,5400 Kissena Bl,40.74549,-73.81357,1035908.153,210933.7199,Outdoor,Park Perimeter,Queens,GuestWiFi,177819,"(40.74549, -73.81357)"
1535,QN,Limited Free,TimeWarner,Kissena Park,15650 booth Memorial Ave,40.74243,-73.81151,1036481.359,209820.0886,Outdoor,Park Perimeter,Queens,GuestWiFi,177820,"(40.74243, -73.81151)"
1536,QN,Limited Free,TimeWarner,Kissena Park,4727 Colden St,40.74849,-73.82121,1033788.947,212022.3007,Outdoor,Park Perimeter,Queens,GuestWiFi,177821,"(40.74849, -73.82121)"
1537,QN,Limited Free,TimeWarner,Kissena Park,5663 164th St,40.74381,-73.80419,1038508.635,210327.3146,Outdoor,Park Perimeter,Queens,GuestWiFi,177822,"(40.74381, -73.80419)"
1538,QN,Limited Free,TimeWarner,Kissena Park,16002 Booth Memorial Ave,40.74191,-73.80816,1037410.072,209632.6517,Outdoor,Park Perimeter,Queens,GuestWiFi,177823,"(40.74191, -73.80816)"
1539,QN,Limited Free,TimeWarner,Kissena Park,5609 164th St.,40.74589,-73.80342,1038720.3,211085.6012,Outdoor,Park Perimeter,Queens,GuestWiFi,177824,"(40.74589, -73.80342)"
1540,QN,Limited Free,TimeWarner,Kissena Park,16405 Underhill Ave,40.74726,-73.80286,1038874.346,211585.0834,Outdoor,Park Perimeter,Queens,GuestWiFi,177825,"(40.74726, -73.80286)"
1541,QN,Limited Free,TimeWarner,Kissena Park,4815 164th St,40.74914,-73.8027,1038917.137,212270.1257,Outdoor,Park Perimeter,Queens,GuestWiFi,177826,"(40.74914, -73.8027)"
1542,QN,Limited Free,TimeWarner,Kissena Park,16209 Oak Ave,40.75,-73.80506,1038262.541,212581.9866,Outdoor,Park Perimeter,Queens,GuestWiFi,177827,"(40.75, -73.80506)"
1543,QN,Limited Free,TimeWarner,Kissena Park,16003 Oak Ave,40.75017,-73.80719,1037672.241,212642.6168,Outdoor,Park Perimeter,Queens,GuestWiFi,177828,"(40.75017, -73.80719)"
1544,QN,Limited Free,TimeWarner,Kissena Park,5218 Bowne St,40.74761,-73.8117,1036424.653,211707.2105,Outdoor,Park Perimeter,Queens,GuestWiFi,177829,"(40.74761, -73.8117)"
1545,QN,Limited Free,TimeWarner,Kissena Park,4841 Colden St,40.74756,-73.81815,1034637.511,211685.2178,Outdoor,Park Perimeter,Queens,GuestWiFi,177830,"(40.74756, -73.81815)"
1546,MN,Limited Free,TimeWarner,Madison Square Park,1601 Broadway,40.742378,-73.988692,987383.4986,209745.1501,Outdoor,NW area by dog run off 5th Ave,Manhattan,GuestWiFi,179337,"(40.742378, -73.988692)"
1547,MN,Limited Free,TimeWarner,Madison Square Park,210 5th Ave,40.7431,-73.9883,987492.0883,210008.2123,Outdoor,NW area near E. 26th St off 5th Ave,Manhattan,GuestWiFi,179338,"(40.7431, -73.9883)"
1548,MN,Limited Free,TimeWarner,Madison Square Park,12 Madison Ave,40.7411,-73.987914,987599.1501,209279.5631,Outdoor,NE area by Shake Shack off Madison Ave,Manhattan,GuestWiFi,179339,"(40.7411, -73.987914)"
1549,MN,Limited Free,TimeWarner,Madison Square Park,2 Madison Ave,40.741875,-73.987364,987751.5199,209561.9415,Outdoor,NE area off Madison Ave between 25th St and 24th St,Manhattan,GuestWiFi,179340,"(40.741875, -73.987364)"
1550,MN,Limited Free,TimeWarner,Madison Square Park,33 Madison Ave,40.742492,-73.986906,987878.4009,209786.753,Outdoor,NW area by dog run off 5th Ave,Manhattan,GuestWiFi,179341,"(40.742492, -73.986906)"
1551,MN,Limited Free,TimeWarner,Madison Square Park,1008 Broadway,40.74148,-73.98894,987314.818,209417.9716,Outdoor,NE area off Madison Ave near E. 26th St,Manhattan,GuestWiFi,179342,"(40.74148, -73.98894)"
